I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-39.65,-54.005,-13.926,39.641,-19.458,-38.284,,,,,,
-40.065,-56.613,-15.007,40.776,-19.253,-40.403,,,,,,
-40.564,-60.474,-16.614,42.433,-18.707,-43.367,,,,,,
-41.158,-65.848,-18.708,44.874,-17.702,-46.474,,,,,,
-41.779,-70.91,-19.694,48.226,-16.055,-47.019,,,,,,
-42.269,-71.958,-17.492,51.978,-13.596,-45.881,,,,,,
-42.378,-71.047,-15.596,54.83,-11.083,-44.166,,,,,,
-41.805,-70.245,-13.897,55.892,-14.878,-42.791,,,,,,
-40.359,-70.231,-13.801,55.116,-21.856,-43.041,,,,,,
-41.652,-75.796,-17.119,54.921,-21.447,-48.187,,,,,,
-59.059,-93.979,-26.65,69.851,-18.189,-63.099,,,,,,
-68.22,-126.44,-45.953,93.554,-12.55,-89.941,,,,,,
-78.96,-173.23,-76.738,123.13,-4.1968,-128.78,,,,,,
-89.151,-230.51,-118.89,158.79,9.1804,-177.66,,,,,,
-93.897,-288.54,-170.03,192.86,30.917,-231.49,,,,,,
-87.459,-333.47,-224.59,213.09,61.323,-281.14,,,,,,
-63.418,-349.35,-274.86,206.38,99.591,-314.71,,,,,,
-11.763,-319.4,-309.92,161.3,145.15,-319.07,,,,,,
80.951,-227.83,-318.55,68.177,195.96,-280.46,,,,,,
214.4,-63.052,-288.48,-78.96,246.53,-185.37,,,,,,
369.67,178.64,-206.35,-278.34,286.34,-23.921,,,,,,
533.37,489.35,-61.387,-516.46,300.39,204.91,,,,,,
680.89,844.89,147.26,-768.01,273.6,488.4,,,,,,
782.62,1201.5,404.11,-996.08,197.42,796.5,,,,,,
811.36,1500.0,675.69,-1157.7,74.965,1082.9,,,,,,
750.43,1679.7,916.65,-1214.8,-78.575,1294.7,,,,,,
600.71,1698.8,1083.2,-1147.3,-239.95,1388.5,,,,,,
383.23,1550.6,1148.1,-962.55,-384.24,1346.9,,,,,,
134.87,1267.4,1108.5,-695.56,-491.12,1184.7,,,,,,
-102.07,908.72,983.49,-397.48,-548.93,941.62,,,,,,
-292.31,539.68,803.32,-118.4,-555.46,665.87,,,,,,
-413.83,212.83,601.19,103.81,-513.91,403.02,,,,,,
-458.64,-41.216,397.31,253.02,-439.05,179.79,,,,,,
-451.29,-218.74,214.6,334.77,-342.68,2.4787,,,,,,
-406.46,-320.84,66.143,358.12,-241.16,-121.49,,,,,,
-336.25,-356.45,-39.31,337.95,-147.89,-191.44,,,,,,
-256.14,-340.7,-100.26,290.25,-73.39,-213.72,,,,,,
-180.66,-292.59,-121.49,230.74,-23.209,-200.25,,,,,,
-120.16,-230.74,-113.15,172.7,2.7445,-165.95,,,,,,
-79.78,-170.99,-88.987,124.88,9.3029,-125.58,,,,,,
-58.898,-124.21,-61.408,91.177,4.1283,-90.072,,,,,,
-52.803,-94.27,-38.35,72.244,-5.3727,-64.64,,,,,,
-53.596,-79.547,-23.174,66.071,-14.126,-50.516,,,,,,
-56.393,-75.987,-15.978,65.431,-20.164,-45.54,,,,,,
-58.964,-76.672,-20.966,65.916,-23.108,-46.439,,,,,,
-55.267,-77.757,-23.541,64.709,-16.676,-48.793,,,,,,
-43.295,-77.829,-23.678,55.925,-12.195,-50.388,,,,,,
-38.748,-72.036,-24.135,46.051,-10.269,-51.569,,,,,,
-36.767,-62.716,-23.777,40.782,-9.5837,-49.534,,,,,,
-35.589,-56.139,-22.559,37.995,-9.4934,-44.953,,,,,,
-34.809,-52.033,-21.306,36.378,-9.5775,-41.747,,,,,,
-34.226,-49.385,-20.352,35.34,-9.6227,-39.659,,,,,,
-33.708,-47.492,-19.686,34.558,-9.5504,-38.118,,,,,,
-33.176,-45.903,-19.197,33.843,-9.352,-36.813,,,,,,
-32.593,-44.354,-18.771,33.089,-9.0559,-35.568,,,,,,
-31.949,-42.71,-18.322,32.254,-8.7129,-34.281,,,,,,
-31.255,-40.921,-17.797,31.336,-8.387,-32.88,,,,,,
-30.534,-38.986,-17.158,30.348,-8.1406,-31.295,,,,,,
-29.801,-36.925,-16.384,29.3,-8.0169,-29.457,,,,,,
-29.057,-34.767,-15.47,28.196,-8.0218,-27.345,,,,,,
-28.28,-32.553,-14.445,27.031,-8.1189,-25.008,,,,,,
-27.432,-30.33,-13.374,25.797,-8.2422,-22.572,,,,,,
-26.472,-28.136,-12.332,24.487,-8.321,-20.182,,,,,,
-25.369,-25.986,-11.377,23.09,-8.3073,-17.939,,,,,,
-24.118,-23.858,-10.519,21.595,-8.1927,-15.852,,,,,,
-22.74,-21.708,-9.7126,19.991,-8.0093,-13.859,,,,,,
-21.282,-19.484,-8.875,18.275,-7.8125,-11.88,,,,,,
-19.792,-17.161,-7.9246,16.453,-7.6503,-9.8794,,,,,,
-18.295,-14.749,-6.8215,14.539,-7.5329,-7.8962,,,,,,
-16.767,-12.303,-5.5983,12.548,-7.4224,-6.0288,,,,,,
-15.133,-9.8903,-4.3698,10.485,-7.245,-4.3762,,,,,,
-13.278,-7.5622,-3.2949,8.3298,-6.92,-2.9899,,,,,,
-11.079,-5.3253,-2.4973,6.0426,-6.3874,-1.8606,,,,,,
-8.4373,-3.1384,-2.0102,3.5689,-5.6245,-0.93382,,,,,,
-5.3103,-0.93154,-1.7746,0.86652,-4.6466,-0.1297,,,,,,
-1.7249,1.363,-1.6859,-2.075,-3.4905,0.6288,,,,,,
2.2362,3.7719,-1.6607,-5.2207,-2.1902,1.3917,,,,,,
6.4636,6.2655,-1.6762,-8.4931,-0.75761,2.1701,,,,,,
10.847,8.7686,-1.7708,-11.794,0.8216,2.9378,,,,,,
15.284,11.196,-2.0057,-15.032,2.5803,3.6518,,,,,,
19.682,13.483,-2.4241,-18.144,4.5437,4.2787,,,,,,
23.947,15.616,-3.013,-21.107,6.7039,4.8093,,,,,,
27.996,17.625,-3.7051,-23.927,9.0099,5.261,,,,,,
31.77,19.561,-4.4172,-26.621,11.384,5.6653,,,,,,
35.246,21.457,-5.1004,-29.197,13.761,6.0485,,,,,,
38.432,23.302,-5.7685,-31.641,16.12,6.4146,,,,,,
41.355,25.048,-6.4917,-33.924,18.497,6.7402,,,,,,
44.043,26.631,-7.3567,-36.02,20.946,6.9859,,,,,,
46.507,27.999,-8.4134,-37.909,23.501,7.1137,,,,,,
48.737,29.124,-9.642,-39.582,26.128,7.106,,,,,,
50.715,30.008,-10.962,-41.039,28.72,6.973,,,,,,
52.421,30.673,-12.273,-42.285,31.142,6.7474,,,,,,
53.856,31.149,-13.505,-43.333,33.283,6.4659,,,,,,
55.034,31.457,-14.63,-44.194,35.107,6.1516,,,,,,
55.99,31.609,-15.666,-44.885,36.642,5.8068,,,,,,
56.766,31.606,-16.651,-45.423,37.953,5.4189,,,,,,
57.404,31.454,-17.624,-45.834,39.107,4.9754,,,,,,
57.943,31.171,-18.601,-46.14,40.148,4.4772,,,,,,
58.407,30.788,-19.567,-46.365,41.086,3.9446,,,,,,
58.812,30.348,-20.485,-46.525,41.907,3.4115,,,,,,
59.157,29.884,-21.309,-46.625,42.589,2.9134,,,,,,
59.439,29.41,-22.006,-46.663,43.121,2.4728,,,,,,
59.65,28.917,-22.567,-46.627,43.505,2.09,,,,,,
59.785,28.382,-23.01,-46.507,43.759,1.7441,,,,,,
59.843,27.784,-23.367,-46.299,43.91,1.406,,,,,,
59.831,27.131,-23.665,-46.013,43.985,1.0578,,,,,,
59.757,26.468,-23.907,-45.673,43.999,0.70845,,,,,,
59.636,25.874,-24.063,-45.314,43.952,0.3974,,,,,,
59.477,25.44,-24.086,-44.977,43.83,0.18446,,,,,,
59.289,25.239,-23.93,-44.692,43.612,0.12756,,,,,,
59.076,25.296,-23.572,-44.474,43.282,0.25721,,,,,,
58.844,25.592,-23.02,-44.325,42.838,0.56346,,,,,,
58.597,26.074,-22.308,-44.236,42.295,1.0063,,,,,,
58.343,26.697,-21.482,-44.201,41.676,1.5422,,,,,,
58.088,27.441,-20.57,-44.221,41.005,2.1489,,,,,,
57.84,28.32,-19.574,-44.305,40.291,2.8368,,,,,,
57.603,29.371,-18.468,-44.467,39.528,3.6442,,,,,,
57.384,30.629,-17.208,-44.722,38.7,4.6242,,,,,,
57.188,32.112,-15.755,-45.077,37.793,5.83,,,,,,
57.026,33.81,-14.083,-45.532,36.807,7.3068,,,,,,
56.908,35.694,-12.194,-46.08,35.76,9.0902,,,,,,
56.851,37.727,-10.109,-46.711,34.683,11.207,,,,,,
56.867,39.884,-7.8506,-47.414,33.605,13.676,,,,,,
56.963,42.146,-5.4255,-48.18,32.535,16.494,,,,,,
57.131,44.5,-2.8146,-48.996,31.446,19.631,,,,,,
57.35,46.928,0.011598,-49.845,30.286,23.018,,,,,,
57.588,49.402,3.056,-50.706,28.991,26.554,,,,,,
57.813,51.88,6.2548,-51.552,27.51,30.131,,,,,,
57.996,54.314,9.4655,-52.358,25.829,33.66,,,,,,
58.119,56.651,12.506,-53.102,23.978,37.08,,,,,,
58.168,58.834,15.226,-53.763,22.016,40.348,,,,,,
58.129,60.799,17.565,-54.319,19.998,43.414,,,,,,
57.976,62.466,19.541,-54.739,17.943,46.206,,,,,,
57.669,63.745,21.22,-54.988,15.826,48.616,,,,,,
57.15,64.546,22.663,-55.029,13.603,50.512,,,,,,
56.345,64.793,23.907,-54.825,11.238,51.76,,,,,,
55.167,64.441,24.965,-54.343,8.7314,52.258,,,,,,
53.512,63.477,25.84,-53.553,6.1168,51.972,,,,,,
51.267,61.925,26.539,-52.427,3.4503,50.945,,,,,,
48.322,59.832,27.08,-50.934,0.78907,49.287,,,,,,
44.586,57.273,27.495,-49.051,-1.8223,47.142,,,,,,
39.998,54.337,27.821,-46.759,-4.3555,44.661,,,,,,
34.538,51.122,28.096,-44.042,-6.796,41.982,,,,,,
28.241,47.726,28.347,-40.884,-9.1354,39.22,,,,,,
21.228,44.224,28.584,-37.264,-11.364,36.447,,,,,,
13.743,40.664,28.801,-33.162,-13.464,33.696,,,,,,
6.1462,37.059,28.985,-28.578,-15.414,30.969,,,,,,
-1.1528,33.401,29.122,-23.564,-17.193,28.269,,,,,,
-7.8062,29.683,29.215,-18.236,-18.793,25.618,,,,,,
-13.604,25.926,29.275,-12.78,-20.229,23.076,,,,,,
-18.484,22.189,29.326,-7.4175,-21.53,20.72,,,,,,
-22.496,18.561,29.385,-2.3603,-22.731,18.617,,,,,,
-25.743,15.134,29.461,2.2339,-23.856,16.798,,,,,,
-28.346,11.973,29.549,6.281,-24.906,15.252,,,,,,
-30.417,9.1091,29.636,9.7632,-25.871,13.943,,,,,,
-32.057,6.5398,29.71,12.708,-26.734,12.83,,,,,,
-33.353,4.2501,29.764,15.171,-27.484,11.884,,,,,,
-34.386,2.2193,29.803,17.22,-28.13,11.083,,,,,,
-35.222,0.42321,29.835,18.931,-28.687,10.413,,,,,,
-35.915,-1.1684,29.874,20.375,-29.176,9.8558,,,,,,
-36.503,-2.5937,29.922,21.61,-29.611,9.3849,,,,,,
-37.008,-3.8968,29.976,22.684,-29.996,8.9678,,,,,,
-37.44,-5.119,30.023,23.626,-30.328,8.5712,,,,,,
-37.804,-6.285,30.049,24.453,-30.599,8.1722,,,,,,
-38.099,-7.3906,30.046,25.168,-30.808,7.7676,,,,,,
-38.328,-8.4029,30.016,25.765,-30.957,7.3736,,,,,,
-38.497,-9.2754,29.969,26.237,-31.061,7.0177,,,,,,
-38.618,-9.9723,29.92,26.589,-31.138,6.7244,,,,,,
-38.705,-10.492,29.877,26.841,-31.204,6.5028,,,,,,
-38.772,-10.877,29.833,27.026,-31.263,6.3393,,,,,,
-38.83,-11.204,29.769,27.184,-31.308,6.1996,,,,,,
-38.876,-11.557,29.654,27.345,-31.316,6.0387,,,,,,
-38.905,-12.004,29.46,27.525,-31.265,5.8159,,,,,,
-38.905,-12.574,29.167,27.722,-31.137,5.5061,,,,,,
-38.867,-13.257,28.767,27.921,-30.927,5.1043,,,,,,
-38.79,-14.017,28.262,28.103,-30.643,4.6213,,,,,,
-38.678,-14.809,27.652,28.256,-30.302,4.0744,,,,,,
-38.54,-15.602,26.936,28.376,-29.92,3.4792,,,,,,
-38.386,-16.383,26.107,28.472,-29.508,2.8444,,,,,,
-38.227,-17.157,25.159,28.558,-29.071,2.1729,,,,,,
-38.072,-17.935,24.089,28.647,-28.613,1.4664,,,,,,
-37.928,-18.72,22.909,28.751,-28.142,0.73127,,,,,,
-37.8,-19.507,21.644,28.874,-27.671,-0.020363,,,,,,
-37.686,-20.284,20.328,29.01,-27.211,-0.77338,,,,,,
-37.579,-21.038,18.994,29.15,-26.768,-1.5173,,,,,,
-37.47,-21.763,17.657,29.279,-26.337,-2.254,,,,,,
-37.343,-22.465,16.302,29.39,-25.899,-3.0014,,,,,,
-37.183,-23.158,14.882,29.478,-25.425,-3.7892,,,,,,
-36.976,-23.855,13.343,29.542,-24.885,-4.6492,,,,,,
-36.717,-24.561,11.642,29.583,-24.258,-5.6019,,,,,,
-36.409,-25.264,9.784,29.599,-23.545,-6.6467,,,,,,
-36.065,-25.944,7.8268,29.588,-22.768,-7.7567,,,,,,
-35.706,-26.578,5.8696,29.549,-21.966,-8.8855,,,,,,
-35.355,-27.147,4.0155,29.486,-21.181,-9.9822,,,,,,
-35.028,-27.638,2.3359,29.403,-20.444,-11.005,,,,,,
-34.722,-28.034,0.85708,29.295,-19.766,-11.925,,,,,,
-34.412,-28.302,-0.42817,29.145,-19.13,-12.712,,,,,,
-34.059,-28.393,-1.536,28.917,-18.508,-13.327,,,,,,
-33.617,-28.243,-2.4702,28.567,-17.876,-13.711,,,,,,
-33.045,-27.796,-3.2143,28.049,-17.223,-13.805,,,,,,
-32.314,-27.009,-3.7383,27.321,-16.555,-13.571,,,,,,
-31.407,-25.863,-4.0135,26.35,-15.887,-13.011,,,,,,
-30.314,-24.362,-4.0235,25.11,-15.231,-12.167,,,,,,
-29.023,-22.517,-3.7658,23.576,-14.59,-11.103,,,,,,
-27.5,-20.329,-3.2457,21.71,-13.957,-9.8753,,,,,,
-25.673,-17.765,-2.4636,19.448,-13.315,-8.5037,,,,,,
-23.423,-14.748,-1.401,16.678,-12.647,-6.9669,,,,,,
-20.586,-11.163,-0.012954,13.257,-11.948,-5.2035,,,,,,
-16.99,-6.8938,1.7548,9.0371,-11.22,-3.1172,,,,,,
-12.504,-1.8891,3.919,3.9469,-10.47,-0.58262,,,,,,
-7.1116,3.7664,6.4064,-1.9212,-9.685,2.5171,,,,,,
-0.95037,9.8404,9.0445,-8.2834,-8.8199,6.1879,,,,,,
5.7121,16.052,11.614,-14.76,-7.794,10.25,,,,,,
12.574,22.208,13.921,-21.037,-6.5066,14.444,,,,,,
19.382,28.247,15.832,-26.943,-4.8632,18.617,,,,,,
25.952,34.169,17.278,-32.415,-2.804,22.76,,,,,,
32.134,39.932,18.248,-37.413,-0.32432,26.915,,,,,,
37.787,45.414,18.765,-41.88,2.5197,31.046,,,,,,
42.795,50.43,18.856,-45.758,5.6219,34.957,,,,,,
47.095,54.777,18.502,-49.016,8.851,38.278,,,,,,
50.689,58.276,17.619,-51.655,12.085,40.558,,,,,,
53.627,60.782,16.077,-53.701,15.233,41.427,,,,,,
55.975,62.183,13.781,-55.182,18.234,40.759,,,,,,
57.777,62.387,10.768,-56.103,21.026,38.677,,,,,,
59.032,61.327,7.2515,-56.427,23.531,35.445,,,,,,
59.669,58.966,3.5588,-56.064,25.63,31.338,,,,,,
59.547,55.312,0.013749,-54.875,27.151,26.574,,,,,,
58.46,50.432,-3.1706,-52.703,27.905,21.317,,,,,,
56.191,44.451,-5.9226,-49.424,27.777,15.75,,,,,,
52.596,37.532,-8.2838,-44.998,26.794,10.11,,,,,,
47.674,29.845,-10.353,-39.481,25.097,4.6481,,,,,,
41.567,21.565,-12.221,-32.996,22.865,-0.4493,,,,,,
34.494,12.917,-13.912,-25.71,20.249,-5.1032,,,,,,
26.7,4.2514,-15.382,-17.849,17.345,-9.3627,,,,,,
18.432,-3.967,-16.566,-9.7349,14.204,-13.37,,,,,,
9.9469,-11.329,-17.437,-1.7781,10.875,-17.242,,,,,,
1.539,-17.675,-18.022,5.6059,7.4454,-20.986,,,,,,
-6.4514,-23.088,-18.391,12.105,4.0493,-24.538,,,,,,
-13.639,-27.775,-18.629,17.572,0.84692,-27.824,,,,,,
-19.687,-31.916,-18.81,21.997,-2.0161,-30.783,,,,,,
-24.428,-35.603,-18.972,25.476,-4.4412,-33.348,,,,,,
-27.914,-38.847,-19.124,28.153,-6.3947,-35.46,,,,,,
-30.357,-41.628,-19.263,30.182,-7.8985,-37.123,,,,,,
-32.02,-43.975,-19.403,31.717,-8.9965,-38.429,,,,,,
-33.148,-46.047,-19.608,32.924,-9.719,-39.564,,,,,,
-33.949,-48.166,-19.986,33.995,-10.069,-40.791,,,,,,
-34.607,-50.801,-20.672,35.155,-10.03,-42.388,,,,,,
-35.27,-54.551,-21.76,36.65,-9.5642,-44.535,,,,,,
-36.021,-60.022,-23.107,38.738,-8.5987,-46.947,,,,,,
-36.841,-66.894,-22.952,41.677,-6.9824,-47.864,,,,,,
-37.608,-71.123,-19.5,45.542,-4.4767,-47.054,,,,,,
-38.116,-70.996,-17.596,49.603,-1.1655,-45.46,,,,,,
-38.075,-70.155,-15.845,52.327,-0.50283,-43.984,,,,,,
-37.075,-69.658,-15.476,52.775,-13.319,-43.793,,,,,,
-34.719,-71.132,-18.037,51.286,-18.22,-46.32,,,,,,
-43.941,-81.294,-24.903,54.092,-15.789,-55.352,,,,,,
-60.206,-104.89,-40.131,76.986,-10.777,-75.178,,,,,,
-69.396,-143.48,-66.808,100.94,-3.3705,-107.7,,,,,,
-79.88,-196.14,-104.71,133.03,7.5364,-152.42,,,,,,
-88.294,-256.32,-152.12,169.5,24.061,-205.43,,,,,,
-89.591,-312.58,-205.12,200.28,48.232,-259.32,,,,,,
-77.959,-350.23,-257.27,212.58,81.226,-303.38,,,,,,
-44.494,-352.01,-300.3,193.96,123.35,-325.34,,,,,,
24.363,-300.52,-325.55,132.38,173.26,-312.01,,,,,,
139.43,-180.76,-320.22,18.317,226.5,-249.02,,,,,,
285.92,16.956,-270.04,-151.8,274.43,-124.41,,,,,,
448.82,292.39,-162.18,-371.17,304.12,67.486,,,,,,
609.82,630.32,10.248,-620.61,300.74,321.62,,,,,,
741.01,996.52,241.96,-868.76,252.47,618.59,,,,,,
812.89,1338.3,510.37,-1074.5,155.69,921.34,,,,,,
801.71,1592.8,776.37,-1195.1,18.201,1179.0,,,,,,
697.79,1704.9,993.57,-1198.5,-141.62,1341.0,,,,,,
511.23,1646.4,1123.2,-1075.8,-299.45,1375.0,,,,,,
271.57,1429.0,1147.3,-847.26,-431.71,1278.6,,,,,,
20.12,1100.3,1072.0,-557.45,-521.13,1078.5,,,,,,
-202.08,725.85,921.96,-259.66,-559.44,818.95,,,,,,
-365.36,365.91,728.47,1.1181,-547.14,545.63,,,,,,
-452.01,67.355,522.68,192.02,-491.45,294.86,,,,,,
-469.36,-153.76,325.37,310.98,-402.59,86.76,,,,,,
-438.91,-293.39,154.4,362.73,-301.31,-69.605,,,,,,
-375.28,-358.59,20.747,361.01,-201.17,-171.63,,,,,,
-294.72,-363.21,-69.792,323.2,-114.44,-221.07,,,,,,
-214.09,-326.5,-116.74,266.02,-49.56,-226.64,,,,,,
-146.1,-269.14,-125.81,204.07,-9.657,-201.71,,,,,,
-96.943,-207.61,-110.11,148.88,7.4705,-161.84,,,,,,
-67.383,-153.57,-83.727,107.37,8.2781,-121.67,,,,,,
-55.016,-112.93,-56.901,80.705,0.61435,-88.253,,,,,,
-53.13,-88.106,-35.444,68.629,-9.1617,-64.963,,,,,,
-55.101,-77.884,-21.689,65.882,-17.688,-52.115,,,,,,
-58.077,-76.895,-16.01,65.933,-23.005,-47.694,,,,,,
-59.681,-77.717,-21.414,66.329,-23.593,-48.826,,,,,,
-51.346,-78.683,-22.212,63.47,-17.457,-50.444,,,,,,
-42.913,-77.959,-22.896,53.814,-14.782,-51.728,,,,,,
-40.022,-71.323,-23.446,45.965,-13.777,-52.708,,,,,,
-38.655,-63.419,-22.732,41.831,-13.626,-50.336,,,,,,
-37.872,-58.159,-21.327,39.59,-13.781,-46.247,,,,,,
-37.377,-54.915,-20.109,38.296,-13.95,-43.594,,,,,,
-37.018,-52.853,-19.273,37.481,-14.015,-41.972,,,,,,
-36.702,-51.388,-18.734,36.872,-13.952,-40.843,,,,,,
-36.367,-50.115,-18.344,36.296,-13.783,-39.89,,,,,,
-35.969,-48.776,-17.972,35.648,-13.541,-38.915,,,,,,
-35.481,-47.229,-17.535,34.876,-13.254,-37.791,,,,,,
-34.897,-45.423,-16.99,33.97,-12.952,-36.448,,,,,,
-34.223,-43.372,-16.318,32.946,-12.665,-34.858,,,,,,
-33.48,-41.132,-15.517,31.83,-12.421,-33.014,,,,,,
-32.689,-38.761,-14.588,30.647,-12.237,-30.924,,,,,,
-31.861,-36.311,-13.55,29.416,-12.117,-28.622,,,,,,
-30.994,-33.829,-12.443,28.14,-12.04,-26.163,,,,,,
-30.066,-31.349,-11.315,26.811,-11.962,-23.62,,,,,,
-29.041,-28.889,-10.225,25.407,-11.843,-21.073,,,,,,
-27.885,-26.442,-9.2064,23.9,-11.654,-18.572,,,,,,
-26.573,-23.98,-8.2488,22.26,-11.389,-16.131,,,,,,
-25.095,-21.463,-7.3067,20.457,-11.062,-13.747,,,,,,
-23.446,-18.858,-6.3229,18.465,-10.695,-11.416,,,,,,
-21.613,-16.141,-5.2647,16.26,-10.292,-9.1851,,,,,,
-19.557,-13.321,-4.1491,13.827,-9.83,-7.1152,,,,,,
-17.216,-10.428,-3.0621,11.153,-9.2645,-5.2663,,,,,,
-14.51,-7.5055,-2.1223,8.2298,-8.5425,-3.665,,,,,,
-11.365,-4.5805,-1.4246,5.057,-7.6244,-2.2983,,,,,,
-7.74,-1.661,-0.9949,1.6471,-6.4971,-1.125,,,,,,
-3.6516,1.2525,-0.78904,-1.9617,-5.1745,-0.089922,,,,,,
0.82026,4.1567,-0.7309,-5.7026,-3.6856,0.8526,,,,,,
5.5525,7.0365,-0.76066,-9.4913,-2.0574,1.7306,,,,,,
10.418,9.868,-0.86313,-13.251,-0.29816,2.5581,,,,,,
15.319,12.63,-1.0634,-16.929,1.6085,3.3392,,,,,,
20.183,15.312,-1.398,-20.502,3.6949,4.0704,,,,,,
24.945,17.917,-1.884,-23.955,5.989,4.7512,,,,,,
29.521,20.449,-2.5036,-27.266,8.493,5.3868,,,,,,
33.817,22.905,-3.2139,-30.402,11.172,5.986,,,,,,
37.749,25.268,-3.972,-33.321,13.959,6.5541,,,,,,
41.262,27.504,-4.7614,-35.983,16.776,7.0851,,,,,,
44.345,29.562,-5.6037,-38.361,19.566,7.5566,,,,,,
47.023,31.393,-6.5473,-40.442,22.308,7.9325,,,,,,
49.342,32.955,-7.6364,-42.236,24.999,8.1735,,,,,,
51.351,34.226,-8.8792,-43.763,27.631,8.2505,,,,,,
53.089,35.207,-10.239,-45.052,30.171,8.1559,,,,,,
54.585,35.915,-11.651,-46.131,32.557,7.9069,,,,,,
55.866,36.379,-13.05,-47.03,34.727,7.5392,,,,,,
56.953,36.63,-14.395,-47.77,36.645,7.093,,,,,,
57.87,36.69,-15.671,-48.37,38.308,6.5983,,,,,,
58.641,36.573,-16.882,-48.842,39.744,6.0664,,,,,,
59.287,36.279,-18.048,-49.191,40.986,5.4929,,,,,,
59.822,35.807,-19.181,-49.422,42.061,4.8676,,,,,,
60.257,35.156,-20.28,-49.533,42.98,4.1858,,,,,,
60.594,34.334,-21.327,-49.522,43.744,3.4543,,,,,,
60.835,33.358,-22.293,-49.387,44.348,2.6909,,,,,,
60.98,32.25,-23.153,-49.124,44.793,1.9179,,,,,,
61.033,31.041,-23.893,-48.738,45.094,1.1553,,,,,,
61.002,29.766,-24.514,-48.24,45.273,0.41509,,,,,,
60.899,28.461,-25.031,-47.646,45.359,-0.29948,,,,,,
60.736,27.157,-25.46,-46.976,45.379,-0.98937,,,,,,
60.525,25.882,-25.81,-46.25,45.348,-1.6509,,,,,,
60.275,24.665,-26.077,-45.488,45.27,-2.2677,,,,,,
59.99,23.534,-26.249,-44.708,45.141,-2.8098,,,,,,
59.673,22.518,-26.309,-43.925,44.953,-3.2409,,,,,,
59.325,21.64,-26.249,-43.156,44.7,-3.5317,,,,,,
58.952,20.92,-26.07,-42.416,44.382,-3.6717,,,,,,
58.561,20.37,-25.785,-41.73,44.011,-3.6712,,,,,,
58.17,20.008,-25.416,-41.126,43.607,-3.5522,,,,,,
57.796,19.854,-24.982,-40.639,43.193,-3.3347,,,,,,
57.459,19.936,-24.495,-40.302,42.782,-3.025,,,,,,
57.169,20.283,-23.948,-40.142,42.375,-2.6129,,,,,,
56.931,20.923,-23.323,-40.173,41.959,-2.0767,,,,,,
56.749,21.878,-22.592,-40.405,41.513,-1.3938,,,,,,
56.629,23.154,-21.73,-40.838,41.022,-0.54972,,,,,,
56.578,24.741,-20.72,-41.462,40.48,0.46047,,,,,,
56.606,26.616,-19.558,-42.256,39.898,1.6403,,,,,,
56.716,28.741,-18.244,-43.19,39.289,3.0069,,,,,,
56.898,31.079,-16.771,-44.226,38.662,4.6032,,,,,,
57.137,33.592,-15.115,-45.325,38.005,6.5007,,,,,,
57.408,36.251,-13.232,-46.456,37.29,8.7846,,,,,,
57.691,39.027,-11.067,-47.596,36.476,11.52,,,,,,
57.971,41.894,-8.5736,-48.729,35.526,14.705,,,,,,
58.241,44.823,-5.7455,-49.846,34.412,18.251,,,,,,
58.493,47.776,-2.6383,-50.93,33.128,22.016,,,,,,
58.719,50.706,0.63022,-51.962,31.679,25.869,,,,,,
58.902,53.547,3.9117,-52.912,30.076,29.729,,,,,,
59.012,56.209,7.0739,-53.744,28.319,33.553,,,,,,
59.011,58.584,10.032,-54.416,26.387,37.28,,,,,,
58.848,60.549,12.747,-54.882,24.249,40.786,,,,,,
58.471,61.983,15.202,-55.103,21.88,43.874,,,,,,
57.826,62.786,17.38,-55.042,19.286,46.306,,,,,,
56.861,62.892,19.249,-54.672,16.518,47.861,,,,,,
55.525,62.279,20.778,-53.971,13.663,48.405,,,,,,
53.767,60.969,21.954,-52.925,10.806,47.923,,,,,,
51.525,59.021,22.794,-51.518,8.0135,46.511,,,,,,
48.723,56.515,23.343,-49.733,5.3128,44.345,,,,,,
45.263,53.547,23.667,-47.544,2.7042,41.632,,,,,,
41.037,50.219,23.837,-44.923,0.17676,38.585,,,,,,
35.963,46.632,23.918,-41.837,-2.2732,35.39,,,,,,
30.029,42.881,23.958,-38.262,-4.6327,32.188,,,,,,
23.346,39.04,23.978,-34.185,-6.8753,29.058,,,,,,
16.161,35.161,23.981,-29.629,-8.9701,26.036,,,,,,
8.8282,31.281,23.963,-24.667,-10.893,23.146,,,,,,
1.7345,27.432,23.926,-19.444,-12.637,20.438,,,,,,
-4.7871,23.665,23.893,-14.163,-14.211,17.996,,,,,,
-10.515,20.05,23.896,-9.0537,-15.641,15.898,,,,,,
-15.358,16.669,23.967,-4.3148,-16.957,14.179,,,,,,
-19.336,13.58,24.119,-0.071331,-18.18,12.822,,,,,,
-22.548,10.802,24.338,3.6419,-19.321,11.766,,,,,,
-25.126,8.3128,24.594,6.8595,-20.377,10.938,,,,,,
-27.204,6.0669,24.855,9.6489,-21.34,10.266,,,,,,
-28.897,4.0239,25.097,12.078,-22.208,9.6974,,,,,,
-30.296,2.1634,25.32,14.198,-22.991,9.2015,,,,,,
-31.466,0.48494,25.531,16.044,-23.709,8.7687,,,,,,
-32.455,-1.0048,25.741,17.639,-24.381,8.3988,,,,,,
-33.289,-2.3087,25.951,19.003,-25.012,8.0896,,,,,,
-33.985,-3.4487,26.145,20.154,-25.59,7.8279,,,,,,
